Datetime,Open,High,Low,Close,Volume,IsGap
2023-02-14 11:30:00-05:00,409.86,410.98,408.51,410.48,9061320.0,False
2023-02-14 12:30:00-05:00,410.49,413.55,410.34,412.51,8498477.0,False
2023-02-14 13:30:00-05:00,412.51,412.99,411.23,412.53,7072143.0,False
2023-02-14 14:30:00-05:00,412.53,413.65,412.4,413.1,7706501.0,False
2023-02-14 15:30:00-05:00,413.1,413.7,412.66,412.67,11250658.0,False
2023-02-15 09:30:00-05:00,410.35,411.63,409.47,410.87,13238398.0,False
2023-02-15 10:30:00-05:00,410.85,412.16,410.47,412.09,7425126.0,False
2023-02-15 11:30:00-05:00,412.11,412.76,410.9,411.0,6315421.0,False
2023-02-15 12:30:00-05:00,411.02,412.41,410.81,412.34,4607112.0,False
2023-02-15 13:30:00-05:00,412.34,413.53,412.1,413.19,8002431.0,False
2023-02-15 14:30:00-05:00,413.21,413.52,412.3,412.81,6060424.0,False
2023-02-15 15:30:00-05:00,412.8,414.0,412.73,413.99,8521972.0,False
2023-02-16 09:30:00-05:00,408.79,410.64,408.26,410.53,17469717.0,False
2023-02-16 10:30:00-05:00,410.51,411.88,410.4,411.38,9607443.0,False
2023-02-16 11:30:00-05:00,411.4,412.15,410.85,411.91,6100232.0,False
2023-02-16 12:30:00-05:00,411.92,412.89,411.4,411.46,6767253.0,False
2023-02-16 13:30:00-05:00,411.48,412.72,411.3,412.5,4801189.0,False
2023-02-16 14:30:00-05:00,412.51,412.91,409.32,409.34,10039615.0,False
2023-02-16 15:30:00-05:00,409.34,409.54,408.14,408.32,14702446.0,False
2023-02-17 09:30:00-05:00,406.11,407.04,404.18,405.91,19385863.0,False
2023-02-17 10:30:00-05:00,405.91,407.23,404.24,404.47,11453084.0,False
2023-02-17 11:30:00-05:00,404.47,405.98,404.12,405.48,7404050.0,False
2023-02-17 12:30:00-05:00,405.46,405.53,404.05,404.67,7196679.0,False
2023-02-17 13:30:00-05:00,404.67,406.33,404.41,406.08,7678407.0,False
2023-02-17 14:30:00-05:00,406.07,407.51,406.04,406.54,9207744.0,False
2023-02-17 15:30:00-05:00,406.54,407.47,406.38,407.25,10566323.0,False
2023-02-21 09:30:00-05:00,403.61,404.16,401.5,401.74,17082959.0,False
2023-02-21 10:30:00-05:00,401.72,402.56,400.65,400.76,9960810.0,False
2023-02-21 11:30:00-05:00,400.76,401.07,400.13,400.28,8521607.0,False
2023-02-21 12:30:00-05:00,400.28,400.97,399.86,400.06,6482649.0,False
2023-02-21 13:30:00-05:00,400.07,400.08,398.82,399.3,8939302.0,False
2023-02-21 14:30:00-05:00,399.3,400.1,399.19,399.58,8045659.0,False
2023-02-21 15:30:00-05:00,399.59,400.16,398.9,399.13,12992071.0,False
2023-02-22 09:30:00-05:00,399.52,400.47,397.91,398.44,13905384.0,False
2023-02-22 10:30:00-05:00,398.43,399.44,397.62,399.01,9200848.0,False
2023-02-22 11:30:00-05:00,399.02,400.2,398.84,399.86,5684903.0,False
2023-02-22 12:30:00-05:00,399.87,400.88,399.81,400.81,4787981.0,False
2023-02-22 13:30:00-05:00,400.81,401.13,398.6,399.19,11921454.0,False
2023-02-22 14:30:00-05:00,399.19,399.29,397.29,397.58,13592320.0,False
2023-02-22 15:30:00-05:00,397.57,398.71,397.02,398.58,13721231.0,False
2023-02-23 09:30:00-05:00,401.56,402.2,400.51,401.04,19127806.0,False
2023-02-23 10:30:00-05:00,401.05,401.3,397.75,397.97,15174870.0,False
2023-02-23 11:30:00-05:00,398.0,398.21,396.25,396.83,12285613.0,False
2023-02-23 12:30:00-05:00,396.84,397.83,396.6,397.66,7401054.0,False
2023-02-23 13:30:00-05:00,397.65,400.03,397.29,399.87,10418762.0,False
2023-02-23 14:30:00-05:00,399.87,401.45,399.84,401.39,12180069.0,False
2023-02-23 15:30:00-05:00,401.39,401.62,400.41,400.64,13062518.0,False
2023-02-24 09:30:00-05:00,395.42,396.47,393.85,394.28,23280461.0,False
2023-02-24 10:30:00-05:00,394.29,395.64,393.64,395.35,14514569.0,False
2023-02-24 11:30:00-05:00,395.37,396.7,395.0,395.56,12885928.0,False
2023-02-24 12:30:00-05:00,395.57,395.95,394.29,395.12,7968884.0,False
2023-02-24 13:30:00-05:00,395.13,396.21,394.52,395.77,8898786.0,False
2023-02-24 14:30:00-05:00,395.43,397.25,395.12,396.42,10841542.0,False
2023-02-24 15:30:00-05:00,396.41,396.59,395.05,396.4,18817619.0,False
2023-02-27 09:30:00-05:00,399.87,401.29,399.08,400.68,18253112.0,False
2023-02-27 10:30:00-05:00,400.68,400.89,398.2,398.41,14123148.0,False
2023-02-27 11:30:00-05:00,398.43,398.61,397.57,398.15,7290979.0,False
2023-02-27 12:30:00-05:00,398.17,399.19,398.13,398.78,5236974.0,False
2023-02-27 13:30:00-05:00,398.8,399.51,398.11,398.66,6800325.0,False
2023-02-27 14:30:00-05:00,398.69,398.78,397.19,397.65,8948854.0,False
2023-02-27 15:30:00-05:00,397.64,397.77,396.75,397.72,12091130.0,False
2023-02-28 09:30:00-05:00,397.23,398.29,396.45,397.18,15124599.0,False
2023-02-28 10:30:00-05:00,397.21,398.4,396.59,397.89,9637282.0,False
2023-02-28 11:30:00-05:00,397.89,398.54,397.15,398.34,6694603.0,False
2023-02-28 12:30:00-05:00,398.34,399.2,397.92,399.01,6042948.0,False
2023-02-28 13:30:00-05:00,399.02,399.28,398.29,398.33,8233923.0,False
2023-02-28 14:30:00-05:00,398.35,398.62,397.0,397.07,13151026.0,False
2023-02-28 15:30:00-05:00,397.08,397.42,396.18,396.19,18868167.0,False
2023-03-01 09:30:00-05:00,395.25,396.69,394.03,394.62,28686992.0,False
2023-03-01 10:30:00-05:00,394.61,396.28,393.38,394.38,15830355.0,False
2023-03-01 11:30:00-05:00,394.39,396.44,394.28,395.75,10621145.0,False
2023-03-01 12:30:00-05:00,395.76,396.28,394.85,394.93,6585153.0,False
2023-03-01 13:30:00-05:00,394.94,394.97,394.02,394.06,8685713.0,False
2023-03-01 14:30:00-05:00,393.99,394.8,393.64,394.21,10255973.0,False
2023-03-01 15:30:00-05:00,394.2,395.18,394.11,394.78,10594929.0,False
2023-03-02 09:30:00-05:00,392.68,394.12,392.33,394.0,17504682.0,False
2023-03-02 10:30:00-05:00,394.03,394.65,393.52,393.69,9582522.0,False
2023-03-02 11:30:00-05:00,393.69,394.14,393.45,393.89,6187408.0,False
2023-03-02 12:30:00-05:00,393.9,394.58,393.86,394.06,6008540.0,False
2023-03-02 13:30:00-05:00,394.07,397.08,394.05,396.95,13140835.0,False
2023-03-02 14:30:00-05:00,396.95,397.63,396.32,397.44,11071063.0,False
2023-03-02 15:30:00-05:00,397.43,398.69,397.31,397.79,14280996.0,False
2023-03-03 09:30:00-05:00,399.25,401.39,399.03,401.37,20397397.0,False
2023-03-03 10:30:00-05:00,401.36,401.5,400.52,401.22,10112179.0,False
2023-03-03 11:30:00-05:00,401.23,402.33,400.94,402.19,9348971.0,False
2023-03-03 12:30:00-05:00,402.19,403.24,401.92,402.97,8919168.0,False
2023-03-03 13:30:00-05:00,402.98,403.77,402.58,403.73,7456322.0,False
2023-03-03 14:30:00-05:00,403.72,404.45,403.51,404.01,10105433.0,False
2023-03-03 15:30:00-05:00,404.01,404.23,403.48,404.12,13223160.0,False
2023-03-06 09:30:00-05:00,405.05,407.03,404.76,406.63,15539991.0,False
2023-03-06 10:30:00-05:00,406.64,407.45,406.39,406.5,9426477.0,False
2023-03-06 11:30:00-05:00,406.49,407.38,406.23,406.81,5865999.0,False
2023-03-06 12:30:00-05:00,406.82,406.82,405.29,405.61,7427182.0,False
2023-03-06 13:30:00-05:00,405.62,405.68,404.6,404.95,8501153.0,False
2023-03-06 14:30:00-05:00,404.95,405.2,404.09,404.1,9303803.0,False
2023-03-06 15:30:00-05:00,404.1,404.8,404.03,404.46,10429293.0,False
2023-03-07 09:30:00-05:00,404.42,404.67,400.51,401.68,20145533.0,False
2023-03-07 10:30:00-05:00,401.69,403.23,400.02,400.08,15147099.0,False
2023-03-07 11:30:00-05:00,400.08,402.02,399.78,401.03,13032040.0,False
2023-03-07 12:30:00-05:00,401.04,401.34,399.29,399.53,9661814.0,False
2023-03-07 13:30:00-05:00,399.53,399.83,398.16,398.26,13117873.0,False
2023-03-07 14:30:00-05:00,398.26,398.78,397.63,398.25,12213265.0,False
2023-03-07 15:30:00-05:00,398.25,399.17,398.1,398.26,15300734.0,False
2023-03-08 09:30:00-05:00,398.39,399.25,396.83,398.63,15742303.0,False
2023-03-08 10:30:00-05:00,398.63,399.69,398.09,398.6,9079994.0,False
2023-03-08 11:30:00-05:00,398.6,399.71,397.72,397.98,10001051.0,False
2023-03-08 12:30:00-05:00,397.98,398.37,396.74,396.84,9266558.0,False
2023-03-08 13:30:00-05:00,396.83,397.86,396.59,397.81,7144012.0,False
2023-03-08 14:30:00-05:00,397.82,398.01,396.95,397.22,6797674.0,False
2023-03-08 15:30:00-05:00,397.21,399.16,397.18,398.91,9884386.0,False
2023-03-09 09:30:00-05:00,399.74,401.48,399.38,400.11,14848514.0,False
2023-03-09 10:30:00-05:00,400.12,400.95,399.22,399.25,9259654.0,False
2023-03-09 11:30:00-05:00,399.27,399.7,398.15,399.18,8060677.0,False
2023-03-09 12:30:00-05:00,399.18,399.3,396.18,396.47,10405948.0,False
2023-03-09 13:30:00-05:00,396.45,396.54,394.28,394.73,15067281.0,False
2023-03-09 14:30:00-05:00,394.73,394.92,390.53,391.46,20949271.0,False
2023-03-09 15:30:00-05:00,391.47,393.0,391.2,391.59,22515580.0,False
2023-03-10 09:30:00-05:00,390.43,391.2,387.48,388.86,46764876.0,False
2023-03-10 10:30:00-05:00,388.87,392.54,388.44,392.4,22335995.0,False
2023-03-10 11:30:00-05:00,392.61,393.16,388.27,388.97,20531739.0,False
2023-03-10 12:30:00-05:00,388.98,390.25,385.52,385.95,15121731.0,False
2023-03-10 13:30:00-05:00,385.95,387.51,384.32,385.36,21421972.0,False
2023-03-10 14:30:00-05:00,385.36,388.42,385.31,386.7,20002583.0,False
2023-03-10 15:30:00-05:00,386.69,386.88,384.66,385.91,20524649.0,False
2023-03-13 09:30:00-04:00,381.81,386.83,380.65,383.94,48778062.0,False
2023-03-13 10:30:00-04:00,383.98,389.86,383.89,389.65,24438916.0,False
2023-03-13 11:30:00-04:00,389.65,390.39,387.14,387.89,17290860.0,False
2023-03-13 12:30:00-04:00,387.89,388.77,385.36,386.42,13673788.0,False
2023-03-13 13:30:00-04:00,386.41,389.18,385.52,388.43,12253543.0,False
2023-03-13 14:30:00-04:00,388.4,389.49,385.51,385.96,14196480.0,False
2023-03-13 15:30:00-04:00,385.96,387.72,385.05,385.31,16285336.0,False
2023-03-14 09:30:00-04:00,390.5,392.3,389.9,392.23,35065159.0,False
2023-03-14 10:30:00-04:00,392.23,393.45,391.9,393.06,14782348.0,False
2023-03-14 11:30:00-04:00,393.06,393.4,391.57,391.73,12008318.0,False
2023-03-14 12:30:00-04:00,391.73,392.51,388.55,389.8,16557410.0,False
2023-03-14 13:30:00-04:00,389.8,390.53,387.71,389.43,12668159.0,False
2023-03-14 14:30:00-04:00,389.4,390.0,387.05,388.21,15244135.0,False
2023-03-14 15:30:00-04:00,388.21,392.18,387.93,391.7,27214551.0,False
2023-03-15 09:30:00-04:00,386.16,387.72,385.05,385.82,35369163.0,False
2023-03-15 10:30:00-04:00,385.7,387.36,384.31,386.25,18954140.0,False
2023-03-15 11:30:00-04:00,386.26,387.37,384.24,384.9,17507330.0,False
2023-03-15 12:30:00-04:00,384.89,386.52,383.71,386.37,16645716.0,False
2023-03-15 13:30:00-04:00,386.37,389.49,385.09,388.42,18113845.0,False
2023-03-15 14:30:00-04:00,388.44,389.38,387.25,388.74,25666808.0,False
2023-03-15 15:30:00-04:00,388.75,389.36,386.77,389.35,20807108.0,False
2023-03-16 09:30:00-04:00,386.82,388.96,386.29,387.85,21912993.0,False
2023-03-16 10:30:00-04:00,387.84,393.5,387.6,393.02,24532559.0,False
2023-03-16 11:30:00-04:00,393.02,394.45,392.4,393.77,16806038.0,False
2023-03-16 12:30:00-04:00,393.71,396.14,392.99,395.11,17978660.0,False
2023-03-16 13:30:00-04:00,395.11,395.32,394.0,394.7,11435028.0,False
2023-03-16 14:30:00-04:00,394.7,396.13,393.62,395.98,13434031.0,False
2023-03-16 15:30:00-04:00,395.98,396.47,395.32,396.03,20047358.0,False
2023-03-17 09:30:00-04:00,393.22,394.4,390.53,391.22,27237864.0,False
2023-03-17 10:30:00-04:00,391.23,391.44,389.01,389.55,31532886.0,False
2023-03-17 11:30:00-04:00,389.57,390.85,388.56,390.72,12829954.0,False
2023-03-17 12:30:00-04:00,390.72,391.78,389.9,390.93,10327007.0,False
2023-03-17 13:30:00-04:00,390.9,391.47,388.89,389.07,11516538.0,False
2023-03-17 14:30:00-04:00,389.09,390.87,388.55,390.75,14913864.0,False
2023-03-17 15:30:00-04:00,390.75,390.79,389.44,390.11,15724521.0,False
2023-03-20 09:30:00-04:00,391.18,392.69,390.07,392.37,20209003.0,False
2023-03-20 10:30:00-04:00,392.37,394.17,391.78,394.04,12419128.0,False
2023-03-20 11:30:00-04:00,394.04,394.14,390.73,391.8,14133413.0,False
2023-03-20 12:30:00-04:00,391.8,393.84,391.67,393.26,8631269.0,False
2023-03-20 13:30:00-04:00,393.26,393.68,392.35,392.98,8061198.0,False
2023-03-20 14:30:00-04:00,392.99,393.35,391.95,392.96,11090573.0,False
2023-03-20 15:30:00-04:00,392.95,394.13,392.83,393.67,12904344.0,False
2023-03-21 09:30:00-04:00,397.24,398.34,396.05,396.43,17941818.0,False
2023-03-21 10:30:00-04:00,396.44,397.3,395.83,396.87,9510356.0,False
2023-03-21 11:30:00-04:00,396.89,397.27,395.58,396.49,9504017.0,False
2023-03-21 12:30:00-04:00,396.5,397.03,396.04,396.94,7049484.0,False
2023-03-21 13:30:00-04:00,396.95,397.42,396.24,397.05,7666937.0,False
2023-03-21 14:30:00-04:00,397.06,398.49,396.9,398.23,10210398.0,False
2023-03-21 15:30:00-04:00,398.22,399.41,398.03,398.88,18735651.0,False
2023-03-22 09:30:00-04:00,398.58,399.86,398.08,399.74,10838889.0,False
2023-03-22 10:30:00-04:00,399.74,399.88,398.39,398.89,6724016.0,False
2023-03-22 11:30:00-04:00,398.9,399.16,398.05,398.27,5921560.0,False
2023-03-22 12:30:00-04:00,398.29,398.41,397.37,398.22,6059446.0,False
2023-03-22 13:30:00-04:00,398.23,401.7,398.13,399.93,15246610.0,False
2023-03-22 14:30:00-04:00,399.93,402.49,395.67,398.95,32754852.0,False
2023-03-22 15:30:00-04:00,398.89,399.18,392.07,392.12,21886943.0,False
2023-03-23 09:30:00-04:00,395.09,397.26,394.92,396.69,17026558.0,False
2023-03-23 10:30:00-04:00,396.69,399.29,396.39,397.93,12367004.0,False
2023-03-23 11:30:00-04:00,397.92,398.65,397.13,397.66,9410235.0,False
2023-03-23 12:30:00-04:00,397.66,398.02,394.75,395.33,11970342.0,False
2023-03-23 13:30:00-04:00,395.34,396.2,392.8,392.8,10283863.0,False
2023-03-23 14:30:00-04:00,392.83,394.77,390.35,391.82,26579648.0,False
2023-03-23 15:30:00-04:00,391.8,394.99,391.22,393.15,19563376.0,False
2023-03-24 09:30:00-04:00,391.59,392.63,389.4,392.42,26249949.0,False
2023-03-24 10:30:00-04:00,392.42,392.94,389.92,390.79,13265182.0,False
2023-03-24 11:30:00-04:00,390.79,394.0,390.4,392.35,13166375.0,False
2023-03-24 12:30:00-04:00,392.35,394.17,392.16,393.64,8787505.0,False
2023-03-24 13:30:00-04:00,393.62,394.6,393.04,394.17,7956735.0,False
2023-03-24 14:30:00-04:00,394.19,395.73,394.05,395.46,10552209.0,False
2023-03-24 15:30:00-04:00,395.46,395.84,394.42,395.75,14466158.0,False
2023-03-27 09:30:00-04:00,398.12,398.92,397.06,397.17,15117897.0,False
2023-03-27 10:30:00-04:00,397.14,397.28,395.82,396.61,8486775.0,False
2023-03-27 11:30:00-04:00,396.61,396.87,395.56,396.81,7281797.0,False
2023-03-27 12:30:00-04:00,396.81,397.14,396.04,397.03,5371562.0,False
2023-03-27 13:30:00-04:00,397.04,397.66,396.39,397.38,7341011.0,False
2023-03-27 14:30:00-04:00,397.4,398.27,397.22,397.71,7665599.0,False
2023-03-27 15:30:00-04:00,397.68,397.85,395.84,396.45,14322204.0,False
2023-03-28 09:30:00-04:00,395.77,396.49,394.97,395.87,11499449.0,False
2023-03-28 10:30:00-04:00,395.87,395.95,394.55,395.75,9047300.0,False
2023-03-28 11:30:00-04:00,395.75,396.21,395.22,395.4,5636567.0,False
2023-03-28 12:30:00-04:00,395.41,395.68,394.78,394.91,4983735.0,False
2023-03-28 13:30:00-04:00,394.92,395.08,393.69,394.31,7637125.0,False
2023-03-28 14:30:00-04:00,394.32,395.29,394.0,394.66,7784134.0,False
2023-03-28 15:30:00-04:00,394.65,395.72,394.34,395.64,8576953.0,False
2023-03-29 09:30:00-04:00,399.92,400.27,399.27,399.49,17862963.0,False
2023-03-29 10:30:00-04:00,399.49,399.65,398.68,399.34,7966277.0,False
2023-03-29 11:30:00-04:00,399.34,400.1,399.27,399.88,7225208.0,False
2023-03-29 12:30:00-04:00,399.89,400.45,399.47,400.38,4803344.0,False
2023-03-29 13:30:00-04:00,400.37,400.38,399.23,399.86,6525518.0,False
2023-03-29 14:30:00-04:00,399.86,401.32,399.77,401.21,10704165.0,False
2023-03-29 15:30:00-04:00,401.21,401.6,400.77,401.35,14290772.0,False
2023-03-30 09:30:00-04:00,404.09,404.35,402.81,403.82,17899961.0,False
2023-03-30 10:30:00-04:00,403.82,404.19,403.21,403.48,8045097.0,False
2023-03-30 11:30:00-04:00,403.49,403.53,402.66,402.79,6304850.0,False
2023-03-30 12:30:00-04:00,402.8,402.83,402.06,402.45,6280577.0,False
2023-03-30 13:30:00-04:00,402.44,403.18,401.76,403.11,6402515.0,False
2023-03-30 14:30:00-04:00,403.1,403.61,402.85,403.45,6996595.0,False
2023-03-30 15:30:00-04:00,403.44,403.78,403.3,403.69,10995901.0,False
2023-03-31 09:30:00-04:00,404.66,405.99,404.55,405.66,17219546.0,False
2023-03-31 10:30:00-04:00,405.66,407.04,405.56,406.7,10245329.0,False
2023-03-31 11:30:00-04:00,406.71,407.69,406.65,407.57,8108865.0,False
2023-03-31 12:30:00-04:00,407.57,407.64,406.89,407.0,6898009.0,False
2023-03-31 13:30:00-04:00,407.01,407.71,406.68,407.23,12387967.0,False
2023-03-31 14:30:00-04:00,407.22,409.08,407.03,408.96,14112016.0,False
2023-03-31 15:30:00-04:00,408.96,409.7,408.04,409.38,24726235.0,False
2023-04-03 09:30:00-04:00,408.85,411.31,408.82,411.19,14278892.0,False
2023-04-03 10:30:00-04:00,411.2,411.37,408.44,409.04,10506955.0,False
2023-04-03 11:30:00-04:00,409.06,409.89,408.97,409.64,7643987.0,False
2023-04-03 12:30:00-04:00,409.64,409.78,408.95,409.21,5003256.0,False
2023-04-03 13:30:00-04:00,409.22,409.68,408.9,409.61,6087517.0,False
2023-04-03 14:30:00-04:00,409.61,411.0,409.57,410.83,7062978.0,False
2023-04-03 15:30:00-04:00,410.83,411.19,410.5,410.93,9219811.0,False
2023-04-04 09:30:00-04:00,411.62,411.92,409.99,410.48,13912256.0,False
2023-04-04 10:30:00-04:00,410.49,411.03,408.21,408.87,11032803.0,False
2023-04-04 11:30:00-04:00,408.88,409.13,407.24,408.3,9017610.0,False
2023-04-04 12:30:00-04:00,408.29,409.15,407.88,408.98,5522216.0,False
2023-04-04 13:30:00-04:00,408.98,409.29,407.91,407.96,5387114.0,False
2023-04-04 14:30:00-04:00,407.95,408.52,407.67,407.79,7443248.0,False
2023-04-04 15:30:00-04:00,407.79,408.71,407.48,408.71,9019856.0,False
2023-04-05 09:30:00-04:00,407.91,408.7,407.2,407.28,13668467.0,False
2023-04-05 10:30:00-04:00,407.24,407.8,406.18,406.57,9620637.0,False
2023-04-05 11:30:00-04:00,406.57,407.4,405.93,406.17,7259411.0,False
2023-04-05 12:30:00-04:00,406.17,407.09,405.88,406.88,6147100.0,False
2023-04-05 13:30:00-04:00,406.87,407.68,406.55,407.09,6702955.0,False
2023-04-05 14:30:00-04:00,407.19,407.77,406.84,407.21,6493785.0,False
2023-04-05 15:30:00-04:00,407.22,407.86,407.19,407.65,8770073.0,False
2023-04-06 09:30:00-04:00,406.77,407.26,405.68,406.84,13020921.0,False
2023-04-06 10:30:00-04:00,406.83,407.35,406.12,407.16,7550425.0,False
2023-04-06 11:30:00-04:00,407.17,408.64,407.04,408.46,7950671.0,False
2023-04-06 12:30:00-04:00,408.48,409.2,408.42,409.0,6151229.0,False
2023-04-06 13:30:00-04:00,408.99,409.38,408.73,409.28,4751863.0,False
2023-04-06 14:30:00-04:00,409.3,409.48,408.47,408.89,6507154.0,False
2023-04-06 15:30:00-04:00,408.9,409.26,408.75,409.2,9992652.0,False
2023-04-10 09:30:00-04:00,406.61,407.15,405.97,406.48,15411630.0,False
2023-04-10 10:30:00-04:00,406.5,407.59,406.48,407.39,7015166.0,False
2023-04-10 11:30:00-04:00,407.39,407.79,406.29,406.9,6224521.0,False
2023-04-10 12:30:00-04:00,406.9,408.82,406.9,408.68,8138252.0,False
2023-04-10 13:30:00-04:00,408.68,409.06,408.19,408.75,6092971.0,False
2023-04-10 14:30:00-04:00,408.76,409.26,408.4,408.73,5444813.0,False
2023-04-10 15:30:00-04:00,408.73,409.69,408.64,409.67,9252207.0,False
2023-04-11 09:30:00-04:00,409.86,410.28,409.33,410.01,9816531.0,False
2023-04-11 10:30:00-04:00,410.01,410.12,408.92,409.83,6029241.0,False
2023-04-11 11:30:00-04:00,409.82,410.54,409.47,410.31,4389572.0,False
2023-04-11 12:30:00-04:00,410.31,410.7,409.83,410.49,4725102.0,False
2023-04-11 13:30:00-04:00,410.48,410.95,410.33,410.94,7166980.0,False
2023-04-11 14:30:00-04:00,410.95,411.18,410.61,410.98,6154374.0,False
2023-04-11 15:30:00-04:00,410.98,411.06,409.23,409.7,12842192.0,False
2023-04-12 09:30:00-04:00,411.87,412.17,410.14,411.57,18125524.0,False
2023-04-12 10:30:00-04:00,411.18,411.44,408.23,409.59,12085015.0,False
2023-04-12 11:30:00-04:00,409.58,410.76,409.26,410.53,7278215.0,False
2023-04-12 12:30:00-04:00,410.53,411.48,410.24,411.19,5609388.0,False
2023-04-12 13:30:00-04:00,411.19,411.48,409.43,409.63,7831089.0,False
2023-04-12 14:30:00-04:00,409.63,409.63,407.46,407.58,12181364.0,False
2023-04-12 15:30:00-04:00,407.59,408.49,407.44,408.06,14655928.0,False
2023-04-13 09:30:00-04:00,409.18,410.85,408.7,410.72,14510211.0,False
2023-04-13 10:30:00-04:00,410.74,410.88,410.1,410.79,7774309.0,False
2023-04-13 11:30:00-04:00,410.73,411.5,410.34,411.41,7710057.0,False
2023-04-13 12:30:00-04:00,411.41,412.12,411.1,411.9,7173187.0,False
2023-04-13 13:30:00-04:00,411.91,413.44,411.77,413.14,8754863.0,False
2023-04-13 14:30:00-04:00,413.13,413.79,412.94,413.58,12894009.0,False
2023-04-13 15:30:00-04:00,413.59,413.84,413.13,413.46,15617876.0,False
2023-04-14 09:30:00-04:00,412.81,415.09,412.14,412.34,18111203.0,False
2023-04-14 10:30:00-04:00,412.35,412.76,411.48,411.58,9529338.0,False
2023-04-14 11:30:00-04:00,411.58,411.9,411.0,411.15,7061819.0,False
2023-04-14 12:30:00-04:00,411.14,411.54,410.13,410.61,7822397.0,False
2023-04-14 13:30:00-04:00,410.61,411.92,410.06,411.89,6823518.0,False
2023-04-14 14:30:00-04:00,411.89,412.19,410.7,411.79,10680050.0,False
2023-04-14 15:30:00-04:00,411.8,412.79,411.69,412.52,10190136.0,False
2023-04-17 09:30:00-04:00,412.37,413.19,412.23,412.75,10282113.0,False
2023-04-17 10:30:00-04:00,412.75,413.11,411.93,412.15,8070468.0,False
2023-04-17 11:30:00-04:00,412.14,412.14,411.21,411.71,7159835.0,False
2023-04-17 12:30:00-04:00,411.71,412.12,411.42,411.99,5485720.0,False
