Datetime,Open,High,Low,Close,Volume,IsGap
2005-04-28 00:00:00-04:00,79.42,79.71,78.69,78.69,72481500,False
2005-04-29 00:00:00-04:00,79.29,79.84,78.53,79.75,103993800,False
2005-05-02 00:00:00-04:00,79.97,80.21,79.6,80.2,56026400,False
2005-05-03 00:00:00-04:00,79.97,80.51,79.71,80.34,86000300,False
2005-05-04 00:00:00-04:00,80.37,81.13,80.12,80.96,81055700,False
2005-05-05 00:00:00-04:00,81.08,81.3,80.44,80.93,96906700,False
2005-05-06 00:00:00-04:00,81.26,81.3,80.66,80.68,67415400,False
2005-05-09 00:00:00-04:00,80.76,81.36,80.65,81.18,43750500,False
2005-05-10 00:00:00-04:00,80.86,80.96,80.19,80.34,74613500,False
2005-05-11 00:00:00-04:00,80.57,80.89,79.82,80.78,91647400,False
2005-05-12 00:00:00-04:00,80.84,81.02,79.89,79.89,95086800,False
2005-05-13 00:00:00-04:00,80.13,80.35,79.1,79.73,85267000,False
2005-05-16 00:00:00-04:00,79.72,80.5,79.69,80.48,49207000,False
2005-05-17 00:00:00-04:00,80.21,81.1,80.04,81.01,61071800,False
2005-05-18 00:00:00-04:00,81.37,82.05,81.31,81.85,77944900,False
2005-05-19 00:00:00-04:00,82.01,82.28,81.79,82.19,61768100,False
2005-05-20 00:00:00-04:00,82.23,82.26,81.81,82.08,46345500,False
2005-05-23 00:00:00-04:00,82.14,82.71,82.12,82.53,51047900,False
2005-05-24 00:00:00-04:00,82.3,82.56,82.13,82.34,50654100,False
2005-05-25 00:00:00-04:00,82.23,82.59,81.88,82.28,47608800,False
2005-05-26 00:00:00-04:00,82.54,82.83,82.42,82.72,43256200,False
2005-05-27 00:00:00-04:00,82.72,82.85,82.54,82.85,24596100,False
2005-05-31 00:00:00-04:00,82.74,82.8,82.27,82.32,43377200,False
2005-06-01 00:00:00-04:00,82.35,83.32,82.3,83.03,69611000,False
2005-06-02 00:00:00-04:00,82.84,83.26,82.75,83.21,39704500,False
2005-06-03 00:00:00-04:00,83.06,83.3,82.5,82.79,60999400,False
2005-06-06 00:00:00-04:00,82.65,82.82,82.37,82.71,36046400,False
2005-06-07 00:00:00-04:00,82.95,83.54,82.69,82.77,66501300,False
2005-06-08 00:00:00-04:00,82.98,83.09,82.45,82.62,46881200,False
2005-06-09 00:00:00-04:00,82.5,83.08,82.3,83.01,56653300,False
2005-06-10 00:00:00-04:00,83.07,83.13,82.41,82.82,36465300,False
2005-06-13 00:00:00-04:00,82.64,83.43,82.55,83.08,49383200,False
2005-06-14 00:00:00-04:00,82.99,83.51,82.94,83.27,33857100,False
2005-06-15 00:00:00-04:00,83.48,83.54,82.84,83.43,53195600,False
2005-06-16 00:00:00-04:00,83.41,83.81,83.32,83.65,46564500,False
2005-06-17 00:00:00-04:00,84.08,84.33,83.86,83.96,51529400,False
2005-06-20 00:00:00-04:00,83.76,84.29,83.67,83.98,41019400,False
2005-06-21 00:00:00-04:00,84.05,84.16,83.73,84.03,39879800,False
2005-06-22 00:00:00-04:00,84.18,84.36,83.76,84.1,46310100,False
2005-06-23 00:00:00-04:00,83.93,84.12,82.9,82.92,62185600,False
2005-06-24 00:00:00-04:00,82.93,83.02,82.21,82.31,58572500,False
2005-06-27 00:00:00-04:00,82.3,82.61,82.15,82.43,48183800,False
2005-06-28 00:00:00-04:00,82.6,83.18,82.58,83.12,41174200,False
2005-06-29 00:00:00-04:00,83.27,83.29,82.85,82.9,42316500,False
2005-06-30 00:00:00-04:00,83.17,83.24,82.29,82.45,62288800,False
2005-07-01 00:00:00-04:00,82.64,82.88,82.47,82.69,49737500,False
2005-07-05 00:00:00-04:00,82.5,83.47,82.46,83.35,51549000,False
2005-07-06 00:00:00-04:00,83.29,83.47,82.61,82.66,52363600,False
2005-07-07 00:00:00-04:00,81.83,82.98,81.81,82.98,103268800,False
2005-07-08 00:00:00-04:00,82.99,83.93,82.82,83.93,64491200,False
2005-07-11 00:00:00-04:00,83.94,84.47,83.92,84.36,49688300,False
2005-07-12 00:00:00-04:00,84.39,84.84,84.15,84.58,51871100,False
2005-07-13 00:00:00-04:00,84.59,84.76,84.39,84.7,41182300,False
2005-07-14 00:00:00-04:00,85.08,85.4,84.74,85.03,63638800,False
2005-07-15 00:00:00-04:00,84.95,85.12,84.65,84.98,56075900,False
2005-07-18 00:00:00-04:00,84.75,84.84,84.43,84.64,56598400,False
2005-07-19 00:00:00-04:00,84.89,85.17,84.68,85.1,59165700,False
2005-07-20 00:00:00-04:00,84.81,85.6,84.61,85.4,69477000,False
2005-07-21 00:00:00-04:00,85.47,85.51,84.72,84.9,101110900,False
2005-07-22 00:00:00-04:00,85.01,85.48,84.84,85.46,52607100,False
2005-07-25 00:00:00-04:00,85.37,85.75,84.99,85.22,57301600,False
2005-07-26 00:00:00-04:00,85.25,85.46,85.06,85.33,42758800,False
2005-07-27 00:00:00-04:00,85.44,85.71,85.13,85.64,43181600,False
2005-07-28 00:00:00-04:00,85.76,86.23,85.53,86.18,47880700,False
2005-07-29 00:00:00-04:00,86.07,86.22,85.44,85.6,62358100,False
2005-08-01 00:00:00-04:00,85.67,85.81,85.4,85.54,40418200,False
2005-08-02 00:00:00-04:00,85.69,86.2,85.6,86.05,45147400,False
2005-08-03 00:00:00-04:00,85.96,86.29,85.87,86.28,36837200,False
2005-08-04 00:00:00-04:00,85.94,86.0,85.49,85.59,50855600,False
2005-08-05 00:00:00-04:00,85.4,85.77,84.86,85.01,53595500,False
2005-08-08 00:00:00-04:00,85.19,85.37,84.66,84.85,47616000,False
2005-08-09 00:00:00-04:00,85.13,85.5,85.0,85.36,47170000,False
2005-08-10 00:00:00-04:00,85.66,86.13,84.97,85.32,72863700,False
2005-08-11 00:00:00-04:00,85.28,85.8,85.1,85.66,58570200,False
2005-08-12 00:00:00-04:00,85.49,85.57,84.92,85.13,54776900,False
2005-08-15 00:00:00-04:00,85.24,85.69,84.97,85.66,36208500,False
2005-08-16 00:00:00-04:00,85.4,85.45,84.46,84.54,71942100,False
2005-08-17 00:00:00-04:00,84.53,85.0,84.42,84.54,62275100,False
2005-08-18 00:00:00-04:00,84.43,84.79,84.29,84.53,53388600,False
2005-08-19 00:00:00-04:00,84.84,84.97,84.54,84.72,39842100,False
2005-08-22 00:00:00-04:00,84.8,85.25,84.32,84.72,69912000,False
2005-08-23 00:00:00-04:00,84.75,84.82,83.81,84.57,55168600,False
2005-08-24 00:00:00-04:00,84.36,84.9,83.77,83.81,79104600,False
2005-08-25 00:00:00-04:00,83.95,84.17,83.85,84.12,35631100,False
2005-08-26 00:00:00-04:00,84.04,84.05,83.49,83.54,61956800,False
2005-08-29 00:00:00-04:00,83.3,84.25,83.28,84.18,56179200,False
2005-08-30 00:00:00-04:00,83.88,83.91,83.29,83.74,74160200,False
2005-08-31 00:00:00-04:00,83.84,84.86,83.53,84.8,102945200,False
2005-09-01 00:00:00-04:00,84.76,85.19,83.8,84.74,74578700,False
2005-09-02 00:00:00-04:00,84.99,85.01,84.43,84.59,47653400,False
2005-09-06 00:00:00-04:00,84.86,85.64,84.85,85.58,57251300,False
2005-09-07 00:00:00-04:00,85.53,85.87,85.41,85.72,41749700,False
2005-09-08 00:00:00-04:00,85.55,85.78,85.31,85.44,39068700,False
2005-09-09 00:00:00-04:00,85.67,86.29,85.64,86.2,43093900,False
2005-09-12 00:00:00-04:00,86.09,86.25,85.97,86.02,33017600,False
2005-09-13 00:00:00-04:00,85.87,86.07,85.45,85.55,58427500,False
2005-09-14 00:00:00-04:00,85.6,85.73,85.1,85.24,57694600,False
2005-09-15 00:00:00-04:00,85.5,85.54,85.02,85.19,73156900,False
2005-09-16 00:00:00-04:00,85.66,85.97,85.36,85.8,75424100,False
2005-09-19 00:00:00-04:00,85.78,85.84,85.2,85.52,53355300,False
2005-09-20 00:00:00-04:00,85.59,85.88,84.67,84.79,84480300,False
2005-09-21 00:00:00-04:00,84.61,84.67,83.91,84.0,94469100,False
2005-09-22 00:00:00-04:00,84.03,84.52,83.67,84.3,84597200,False
2005-09-23 00:00:00-04:00,84.23,84.68,83.99,84.37,59368100,False
2005-09-26 00:00:00-04:00,84.77,84.93,84.12,84.47,70415400,False
2005-09-27 00:00:00-04:00,84.42,84.75,84.08,84.45,66150800,False
2005-09-28 00:00:00-04:00,84.71,84.84,84.2,84.53,58620500,False
2005-09-29 00:00:00-04:00,84.45,85.36,84.12,85.22,66607700,False
2005-09-30 00:00:00-04:00,85.19,85.48,84.58,85.48,47824200,False
2005-10-03 00:00:00-04:00,85.43,85.69,85.07,85.18,50994800,False
2005-10-04 00:00:00-04:00,85.31,85.47,84.17,84.22,60776300,False
2005-10-05 00:00:00-04:00,84.24,84.28,83.07,83.11,106052100,False
2005-10-06 00:00:00-04:00,83.22,83.55,82.1,82.81,140941800,False
2005-10-07 00:00:00-04:00,83.16,83.4,82.76,83.1,75661400,False
2005-10-10 00:00:00-04:00,83.15,83.17,82.19,82.4,52677000,False
2005-10-11 00:00:00-04:00,82.67,82.95,82.2,82.28,75629800,False
2005-10-12 00:00:00-04:00,82.25,82.76,81.57,81.63,100510400,False
2005-10-13 00:00:00-04:00,81.6,82.04,81.2,81.58,99052900,False
2005-10-14 00:00:00-04:00,82.06,82.54,81.67,82.44,88651000,False
2005-10-17 00:00:00-04:00,82.54,82.86,82.29,82.75,68109300,False
2005-10-18 00:00:00-04:00,82.63,82.65,81.84,81.85,74996900,False
2005-10-19 00:00:00-04:00,81.63,83.23,81.37,83.22,116563800,False
2005-10-20 00:00:00-04:00,83.01,83.24,81.49,81.75,131966700,False
2005-10-21 00:00:00-04:00,82.18,82.52,81.64,82.07,96579500,False
2005-10-24 00:00:00-04:00,82.29,83.43,82.26,83.34,71308400,False
2005-10-25 00:00:00-04:00,83.17,83.54,82.63,83.17,76594500,False
2005-10-26 00:00:00-04:00,83.03,83.74,82.81,82.93,80855800,False
2005-10-27 00:00:00-04:00,82.81,82.93,81.93,82.05,66623100,False
2005-10-28 00:00:00-04:00,82.28,83.33,82.05,83.23,72322000,False
2005-10-31 00:00:00-05:00,83.57,84.27,83.46,83.46,77698900,False
2005-11-01 00:00:00-05:00,83.77,83.99,83.52,83.71,66365100,False
2005-11-02 00:00:00-05:00,83.49,84.58,83.46,84.58,74012300,False
2005-11-03 00:00:00-05:00,84.86,85.22,84.58,84.95,84897600,False
2005-11-04 00:00:00-05:00,85.04,85.08,84.45,84.83,59156000,False
2005-11-07 00:00:00-05:00,85.02,85.19,84.65,84.92,46765400,False
2005-11-08 00:00:00-05:00,84.71,85.05,84.61,84.92,42152800,False
2005-11-09 00:00:00-05:00,84.81,85.42,84.66,85.03,57666800,False
2005-11-10 00:00:00-05:00,84.99,85.81,84.58,85.69,79048100,False
2005-11-11 00:00:00-05:00,85.7,86.04,85.06,85.98,34867000,False
2005-11-14 00:00:00-05:00,86.0,86.16,85.72,85.93,45092200,False
2005-11-15 00:00:00-05:00,85.84,86.21,85.36,85.62,69592500,False
2005-11-16 00:00:00-05:00,85.71,85.84,85.44,85.79,51133000,False
2005-11-17 00:00:00-05:00,85.93,86.6,85.55,86.59,55717500,False
2005-11-18 00:00:00-05:00,86.88,87.04,86.38,86.93,72437200,False
2005-11-21 00:00:00-05:00,86.95,87.47,86.83,87.37,50021200,False
2005-11-22 00:00:00-05:00,87.23,87.9,87.13,87.75,66438800,False
2005-11-23 00:00:00-05:00,87.71,88.52,87.68,88.25,50854700,False
2005-11-25 00:00:00-05:00,88.22,88.39,88.1,88.32,15270000,False
2005-11-28 00:00:00-05:00,88.41,88.42,87.57,87.7,54498500,False
2005-11-29 00:00:00-05:00,87.99,88.22,87.6,87.6,51738900,False
2005-11-30 00:00:00-05:00,87.65,87.9,87.04,87.13,56007200,False
2005-12-01 00:00:00-05:00,87.55,88.25,87.52,88.02,65468200,False
2005-12-02 00:00:00-05:00,88.07,88.29,87.88,88.13,46699400,False
2005-12-05 00:00:00-05:00,88.02,88.04,87.66,87.94,59273400,False
2005-12-06 00:00:00-05:00,88.27,88.75,87.98,88.11,57935200,False
2005-12-07 00:00:00-05:00,88.07,88.14,87.32,87.59,66816500,False
2005-12-08 00:00:00-05:00,87.69,88.11,87.18,87.54,62608600,False
2005-12-09 00:00:00-05:00,87.65,88.08,87.41,87.77,50744500,False
2005-12-12 00:00:00-05:00,88.03,88.13,87.51,87.85,48389900,False
2005-12-13 00:00:00-05:00,87.83,88.72,87.74,88.45,88630900,False
2005-12-14 00:00:00-05:00,88.36,88.99,88.33,88.79,64375000,False
2005-12-15 00:00:00-05:00,88.82,88.93,88.36,88.54,55900300,False
2005-12-16 00:00:00-05:00,88.9,88.95,88.25,88.25,46238300,False
2005-12-19 00:00:00-05:00,88.51,88.61,87.78,87.8,48733000,False
2005-12-20 00:00:00-05:00,87.9,88.41,87.64,87.88,46603200,False
2005-12-21 00:00:00-05:00,88.16,88.53,87.86,88.02,51806900,False
2005-12-22 00:00:00-05:00,88.22,88.48,88.06,88.48,32247900,False
2005-12-23 00:00:00-05:00,88.55,88.6,88.29,88.53,27977300,False
2005-12-27 00:00:00-05:00,88.67,88.73,87.57,87.63,44499500,False
2005-12-28 00:00:00-05:00,87.82,87.99,87.65,87.83,30764300,False
2005-12-29 00:00:00-05:00,87.81,87.97,87.34,87.44,32788900,False
2005-12-30 00:00:00-05:00,87.16,87.34,86.86,86.96,44645600,False
2006-01-03 00:00:00-05:00,87.44,88.7,86.88,88.49,73256700,False
2006-01-04 00:00:00-05:00,88.6,89.04,88.49,88.91,51899600,False
2006-01-05 00:00:00-05:00,88.8,89.11,88.62,88.97,47307500,False
2006-01-06 00:00:00-05:00,89.41,89.8,88.95,89.71,62885900,False
2006-01-09 00:00:00-05:00,89.69,90.14,89.66,89.94,43527400,False
2006-01-10 00:00:00-05:00,89.67,90.08,89.58,90.03,44960800,False
2006-01-11 00:00:00-05:00,90.11,90.4,89.91,90.31,49598900,False
2006-01-12 00:00:00-05:00,90.15,90.29,89.71,89.96,40509200,False
2006-01-13 00:00:00-05:00,89.8,90.03,89.54,89.87,44856700,False
2006-01-17 00:00:00-05:00,89.54,89.69,89.27,89.63,52066600,False
2006-01-18 00:00:00-05:00,89.11,90.03,88.81,89.27,75067600,False
2006-01-19 00:00:00-05:00,89.49,89.94,89.27,89.61,81530400,False
2006-01-20 00:00:00-05:00,89.59,89.61,87.98,87.98,114957800,False
2006-01-23 00:00:00-05:00,88.15,88.57,88.09,88.29,67017400,False
2006-01-24 00:00:00-05:00,88.44,88.8,88.29,88.39,53008800,False
2006-01-25 00:00:00-05:00,88.73,88.83,87.89,88.46,87747700,False
2006-01-26 00:00:00-05:00,88.87,89.17,88.53,88.95,71294000,False
2006-01-27 00:00:00-05:00,89.16,89.86,89.01,89.78,65771200,False
2006-01-30 00:00:00-05:00,89.71,89.96,89.64,89.71,33709600,False
2006-01-31 00:00:00-05:00,89.62,89.78,89.04,89.05,72937000,False
2006-02-01 00:00:00-05:00,89.27,89.7,89.2,89.67,63561000,False
2006-02-02 00:00:00-05:00,89.47,89.5,88.56,88.63,83626900,False
2006-02-03 00:00:00-05:00,88.41,89.67,88.1,88.19,86040400,False
2006-02-06 00:00:00-05:00,88.31,88.56,88.12,88.42,45511900,False
2006-02-07 00:00:00-05:00,88.27,88.46,87.58,87.64,71208100,False
2006-02-08 00:00:00-05:00,87.9,89.47,87.72,88.43,59422200,False
2006-02-09 00:00:00-05:00,88.64,89.12,88.26,88.29,62023300,False
2006-02-10 00:00:00-05:00,88.3,88.79,87.62,88.45,64508700,False
2006-02-13 00:00:00-05:00,88.42,88.55,87.97,88.29,52308700,False
2006-02-14 00:00:00-05:00,88.32,89.42,88.15,89.22,90964400,False
2006-02-15 00:00:00-05:00,89.17,89.62,88.87,89.54,85471300,False
2006-02-16 00:00:00-05:00,89.64,90.24,89.52,90.21,61017900,False
2006-02-17 00:00:00-05:00,90.13,90.21,89.8,89.96,40342600,False
2006-02-21 00:00:00-05:00,90.17,90.38,89.6,89.74,46456300,False
2006-02-22 00:00:00-05:00,89.94,90.55,89.85,90.29,42326700,False
2006-02-23 00:00:00-05:00,90.29,90.54,89.59,90.15,43423200,False
2006-02-24 00:00:00-05:00,90.17,90.43,89.93,90.38,36777400,False
2006-02-27 00:00:00-05:00,90.38,90.82,90.29,90.42,35858600,False
2006-02-28 00:00:00-05:00,90.24,90.73,89.49,89.56,74394800,False
2006-03-01 00:00:00-05:00,89.82,90.44,89.75,90.36,48641600,False
2006-03-02 00:00:00-05:00,90.03,90.39,89.82,90.35,60642300,False
2006-03-03 00:00:00-05:00,89.87,90.84,89.85,89.93,73402500,False
2006-03-06 00:00:00-05:00,90.19,90.22,89.29,89.52,57478400,False
2006-03-07 00:00:00-05:00,89.3,89.44,88.98,89.38,61780800,False
2006-03-08 00:00:00-05:00,89.19,89.71,88.83,89.57,66692400,False
2006-03-09 00:00:00-05:00,89.59,89.87,88.97,88.97,56313600,False
2006-03-10 00:00:00-05:00,89.2,89.99,89.01,89.81,60490800,False
2006-03-13 00:00:00-05:00,89.98,90.21,89.77,89.98,45479100,False
2006-03-14 00:00:00-05:00,89.89,90.96,89.82,90.92,69877300,False
2006-03-15 00:00:00-05:00,90.9,91.4,90.69,91.33,53398900,False
2006-03-16 00:00:00-05:00,91.5,91.82,91.38,91.51,65526400,False
2006-03-17 00:00:00-05:00,91.63,91.79,91.42,91.59,47286800,False
2006-03-20 00:00:00-05:00,91.6,91.79,91.3,91.44,45538500,False
2006-03-21 00:00:00-05:00,91.42,91.85,90.77,90.87,87102700,False
2006-03-22 00:00:00-05:00,90.81,91.51,90.77,91.42,51605700,False
2006-03-23 00:00:00-05:00,91.34,91.43,90.92,91.23,46704200,False
2006-03-24 00:00:00-05:00,91.15,91.56,90.97,91.3,43209200,False
2006-03-27 00:00:00-05:00,91.18,91.35,90.97,91.17,32523000,False
2006-03-28 00:00:00-05:00,91.11,91.53,90.49,90.61,82079900,False
2006-03-29 00:00:00-05:00,90.74,91.51,90.66,91.18,61505700,False
2006-03-30 00:00:00-05:00,91.23,91.84,90.84,91.02,70571700,False
2006-03-31 00:00:00-05:00,91.17,91.32,90.71,91.04,62925600,False
2006-04-03 00:00:00-04:00,91.21,91.77,90.8,90.97,61624700,False
2006-04-04 00:00:00-04:00,90.97,91.67,90.71,91.55,54809300,False
2006-04-05 00:00:00-04:00,91.58,92.05,91.42,91.86,50607200,False
2006-04-06 00:00:00-04:00,91.75,92.0,91.29,91.77,57906200,False
2006-04-07 00:00:00-04:00,91.9,92.14,90.7,90.83,80180900,False
2006-04-10 00:00:00-04:00,90.97,91.21,90.64,90.97,41496500,False
2006-04-11 00:00:00-04:00,91.05,91.2,89.93,90.2,72799400,False
2006-04-12 00:00:00-04:00,90.29,90.55,90.18,90.37,43033700,False
2006-04-13 00:00:00-04:00,90.17,90.63,89.97,90.25,51051800,False
2006-04-17 00:00:00-04:00,90.34,90.67,89.77,90.22,64167700,False
2006-04-18 00:00:00-04:00,90.41,91.82,90.41,91.65,92531800,False
2006-04-19 00:00:00-04:00,91.68,91.91,91.32,91.82,87269000,False
2006-04-20 00:00:00-04:00,91.86,92.46,91.58,91.95,86005500,False
2006-04-21 00:00:00-04:00,92.34,92.41,91.59,91.96,72342600,False
2006-04-24 00:00:00-04:00,91.78,91.91,91.42,91.79,52546400,False
2006-04-25 00:00:00-04:00,91.89,91.94,91.1,91.42,84359800,False
2006-04-26 00:00:00-04:00,91.51,91.96,91.37,91.44,67262400,False
2006-04-27 00:00:00-04:00,91.09,92.3,90.87,91.88,124478600,False
2006-04-28 00:00:00-04:00,91.71,92.38,91.65,92.19,55854400,False
2006-05-01 00:00:00-04:00,92.19,92.42,91.38,91.44,64990300,False
2006-05-02 00:00:00-04:00,91.86,92.18,91.68,92.12,49063500,False
2006-05-03 00:00:00-04:00,91.96,92.08,91.47,91.78,60821300,False
2006-05-04 00:00:00-04:00,91.91,92.29,91.84,92.11,42921400,False
2006-05-05 00:00:00-04:00,92.59,93.12,92.45,92.92,62588200,False
2006-05-08 00:00:00-04:00,92.92,93.1,92.81,92.81,30016700,False
2006-05-09 00:00:00-04:00,92.85,93.1,92.78,92.99,29864000,False
2006-05-10 00:00:00-04:00,92.85,93.08,92.48,92.94,64378200,False
2006-05-11 00:00:00-04:00,92.92,92.94,91.52,91.82,80626900,False
2006-05-12 00:00:00-04:00,91.41,91.66,90.59,90.62,91726500,False
2006-05-15 00:00:00-04:00,90.31,90.97,90.18,90.81,84029300,False
2006-05-16 00:00:00-04:00,90.99,91.16,90.46,90.67,62137600,False
2006-05-17 00:00:00-04:00,90.22,90.53,88.89,88.95,144789500,False
2006-05-18 00:00:00-04:00,89.3,89.58,88.43,88.5,87906300,False
2006-05-19 00:00:00-04:00,88.96,89.4,88.21,89.12,124309400,False
2006-05-22 00:00:00-04:00,88.55,89.17,88.0,88.44,110852800,False
2006-05-23 00:00:00-04:00,89.18,89.49,87.77,87.77,92006500,False
2006-05-24 00:00:00-04:00,88.13,88.98,87.48,88.47,168405000,False
2006-05-25 00:00:00-04:00,89.0,89.56,88.65,89.56,78977900,False
2006-05-26 00:00:00-04:00,89.76,90.02,89.41,90.02,62989700,False
2006-05-30 00:00:00-04:00,89.73,89.75,88.39,88.42,72419900,False
2006-05-31 00:00:00-04:00,88.79,89.41,88.49,89.41,86926200,False
2006-06-01 00:00:00-04:00,89.32,90.41,89.24,90.27,73721700,False
2006-06-02 00:00:00-04:00,90.63,90.76,89.98,90.46,91702600,False
2006-06-05 00:00:00-04:00,90.35,90.36,88.89,89.14,86105100,False
2006-06-06 00:00:00-04:00,89.2,89.32,88.18,88.92,130498600,False
2006-06-07 00:00:00-04:00,88.99,89.51,88.2,88.25,108599400,False
2006-06-08 00:00:00-04:00,88.06,88.7,86.86,88.18,204957200,False
2006-06-09 00:00:00-04:00,88.6,89.02,87.85,87.9,94972200,False
2006-06-12 00:00:00-04:00,88.27,88.3,86.82,86.94,95815900,False
2006-06-13 00:00:00-04:00,86.77,87.54,85.93,85.93,185688800,False
2006-06-14 00:00:00-04:00,86.14,86.69,85.78,86.6,163566400,False
2006-06-15 00:00:00-04:00,86.91,88.6,86.85,88.44,134057000,False
2006-06-16 00:00:00-04:00,88.24,88.43,87.66,87.79,94253500,False
2006-06-19 00:00:00-04:00,88.32,88.38,87.02,87.1,95804400,False
2006-06-20 00:00:00-04:00,87.34,87.9,87.14,87.4,65494700,False
2006-06-21 00:00:00-04:00,87.33,88.53,87.31,88.04,75008200,False
2006-06-22 00:00:00-04:00,88.0,88.08,87.36,87.66,74566100,False
2006-06-23 00:00:00-04:00,87.57,88.25,87.35,87.64,54107000,False
2006-06-26 00:00:00-04:00,87.71,88.08,87.51,88.03,37899600,False
2006-06-27 00:00:00-04:00,88.04,88.24,87.17,87.27,69780200,False
2006-06-28 00:00:00-04:00,87.47,87.88,87.09,87.86,62368100,False
2006-06-29 00:00:00-04:00,88.18,89.69,88.16,89.64,110634800,False
2006-06-30 00:00:00-04:00,89.83,89.91,89.42,89.64,54227800,False
2006-07-03 00:00:00-04:00,89.75,90.16,89.66,90.01,23914000,False
2006-07-05 00:00:00-04:00,89.65,89.76,89.11,89.5,69653400,False
2006-07-06 00:00:00-04:00,89.59,90.04,89.5,89.76,50100300,False
2006-07-07 00:00:00-04:00,89.58,89.84,88.95,89.17,81626500,False
2006-07-10 00:00:00-04:00,89.4,89.75,89.03,89.34,60964100,False
2006-07-11 00:00:00-04:00,89.17,89.73,88.7,89.73,73640800,False
2006-07-12 00:00:00-04:00,89.55,89.73,88.54,88.78,82561300,False
2006-07-13 00:00:00-04:00,88.35,88.52,87.33,87.33,102405700,False
2006-07-14 00:00:00-04:00,87.42,87.52,86.51,87.0,103242500,False
2006-07-17 00:00:00-04:00,87.0,87.4,86.73,86.87,81159000,False
2006-07-18 00:00:00-04:00,87.13,87.37,86.2,87.31,122771000,False
2006-07-19 00:00:00-04:00,87.46,88.93,87.14,88.52,133565300,False
2006-07-20 00:00:00-04:00,88.83,88.95,87.8,87.92,112259800,False
2006-07-21 00:00:00-04:00,88.14,88.17,87.21,87.3,101560000,False
2006-07-24 00:00:00-04:00,87.64,88.97,87.64,88.89,92884000,False
2006-07-25 00:00:00-04:00,88.73,89.66,88.54,89.21,95480700,False
2006-07-26 00:00:00-04:00,89.16,89.76,88.87,89.33,84525800,False
2006-07-27 00:00:00-04:00,89.71,89.93,88.88,89.24,87257100,False
2006-07-28 00:00:00-04:00,89.47,90.25,89.35,90.14,82137000,False
2006-07-31 00:00:00-04:00,89.91,90.12,89.76,90.04,49593100,False
2006-08-01 00:00:00-04:00,89.69,89.71,89.16,89.6,65225600,False
2006-08-02 00:00:00-04:00,89.85,90.47,89.83,90.21,64770900,False
2006-08-03 00:00:00-04:00,89.69,90.54,89.55,90.45,63693800,False
2006-08-04 00:00:00-04:00,90.91,91.16,89.78,90.29,96294200,False
2006-08-07 00:00:00-04:00,90.08,90.21,89.73,90.08,45377300,False
2006-08-08 00:00:00-04:00,90.21,90.47,89.41,89.73,90901300,False
2006-08-09 00:00:00-04:00,90.28,90.57,89.17,89.43,78910600,False
2006-08-10 00:00:00-04:00,89.15,89.8,88.94,89.71,69322300,False
2006-08-11 00:00:00-04:00,89.57,89.59,89.02,89.45,47482200,False
2006-08-14 00:00:00-04:00,89.89,90.26,89.39,89.52,57839000,False
2006-08-15 00:00:00-04:00,90.33,90.76,90.08,90.59,68143000,False
2006-08-16 00:00:00-04:00,91.08,91.48,90.88,91.35,71737600,False
2006-08-17 00:00:00-04:00,91.26,91.82,91.2,91.58,70992800,False
2006-08-18 00:00:00-04:00,91.69,92.05,91.27,92.05,58288400,False
2006-08-21 00:00:00-04:00,91.69,91.76,91.42,91.65,42133600,False
2006-08-22 00:00:00-04:00,91.55,91.93,91.33,91.64,60839900,False
2006-08-23 00:00:00-04:00,91.69,91.87,90.99,91.39,66592100,False
2006-08-24 00:00:00-04:00,91.55,91.63,91.14,91.31,57983000,False
2006-08-25 00:00:00-04:00,91.31,91.74,91.24,91.43,41756000,False
2006-08-28 00:00:00-04:00,91.31,92.14,91.31,91.86,52681500,False
2006-08-29 00:00:00-04:00,91.9,92.14,91.43,91.97,61817800,False
2006-08-30 00:00:00-04:00,92.17,92.29,91.95,92.02,50052200,False
2006-08-31 00:00:00-04:00,92.16,92.26,91.97,92.01,37510300,False
2006-09-01 00:00:00-04:00,92.36,92.67,92.15,92.56,48794500,False
2006-09-05 00:00:00-04:00,92.62,92.86,92.4,92.74,52348300,False
2006-09-06 00:00:00-04:00,92.34,92.38,91.79,91.92,53795600,False
2006-09-07 00:00:00-04:00,91.6,91.96,91.1,91.5,86269400,False
2006-09-08 00:00:00-04:00,91.62,91.88,91.44,91.76,45096300,False
2006-09-11 00:00:00-04:00,91.46,92.05,91.19,91.85,68496600,False
2006-09-12 00:00:00-04:00,91.95,92.86,91.82,92.75,69875600,False
2006-09-13 00:00:00-04:00,92.71,93.28,92.63,93.12,62898400,False
2006-09-14 00:00:00-04:00,92.94,93.14,92.79,93.13,57805400,False
2006-09-15 00:00:00-04:00,93.6,93.65,93.15,93.35,76703100,False
2006-09-18 00:00:00-04:00,93.23,93.65,93.13,93.48,64154100,False
2006-09-19 00:00:00-04:00,93.46,93.47,92.72,93.24,92089100,False
2006-09-20 00:00:00-04:00,93.55,93.92,93.42,93.74,75204100,False
2006-09-21 00:00:00-04:00,93.81,93.91,92.97,93.28,88932500,False
2006-09-22 00:00:00-04:00,93.14,93.15,92.67,93.0,65966800,False
2006-09-25 00:00:00-04:00,93.19,93.98,92.7,93.72,92299100,False
2006-09-26 00:00:00-04:00,93.73,94.51,93.66,94.49,73962700,False
2006-09-27 00:00:00-04:00,94.43,94.77,94.28,94.61,82432200,False
